author_review_count,rating,title,date,location,body,Seat Type,Aircraft Type,Seat Layout,Date Flown,Type Of Traveller,Seat Legroom,Seat Recline,Seat Width,Aisle Space,Seat Storage,Recommended,airline_slug,airline,Viewing Tv Screen,Power Supply,Sleep Comfort,Sitting Comfort,Seat/bed Width,Seat/bed Length,Seat Privacy
0.0,0.6,"""comfort is good""",2014-01-13,Australia,13D (DAR-MEL) exit seat. LOADS of leg room but there are seats in front. Comfort is good but can feel not so on 4hr+ flights. Armrests seem quite weak don't stay upright if you want to lay down but you still can. Exit seats don't recline which is a pain. But if the plane isn't full then its all good you can stretch out.,Premium Economy,BOEING 777-300ER,3x3,,,0.8,0.2,1.0,0.8,,True,virgin-australia,Virgin Australia,0.2,,,,,,
0.0,0.9,"""seats were very comfortable""",2013-01-18,United States,"LAX-BNE. Premium Economy seats were very comfortable had ample leg room and the 3-position leg rest was really nice. The front row just gets a cushion for their feet after take-off. I prefer the leg rests the other rows have as they are adjustable. The recline was pretty generous and I didn't feel too crowded when the seat in front of me was down. The seat width could've been a bit wider. I had some room but if you are a larger individual you will fill up the seat. With my seat reclined and my feet on the leg rest in the top position I was almost all the way stretched out. (I am 5'6"") I found it very comfortable. For 2 people the side rows are great. They are just two seats and we felt like it was our own little area. Getting out of the window seat was pretty good. The VOD system was pretty good. They had a seat-to-seat text chat feature and games you can play against other passengers. The movie selection was good. They provide noise-canceling headphones and they worked very well. Welcome drink menu for meals attentive crew and self-service bar is awesome! There was always water juice beer wine rum and soda available also bags of potato chips. The premium section also has it's own restrooms - large and clean. Welcome kit included eye cover blanket toothbrush socks etc. I was very impressed with Premium Economy and thought it was well worth it for a 16 hour flight.",Premium Economy,BOEING 777-300ER,2x4x2,,,1.0,1.0,0.8,0.8,,True,virgin-australia,Virgin Australia,0.8,,,,,,
0.0,0.7,"""Seats are a good width""",2011-09-19,Australia,SYD to LAX return (return flight was seat 38F). Found legroom and recline on V Australia's 777 superior to others. Seat was a little thin/firm under backside and being 100kg I noticed. Seats are a good width but bloke next to me kept spreading himself out too much which made it difficult to sleep properly.,Economy Class,BOEING 777-300ER,3x3x3,,,1.0,1.0,0.8,0.8,,True,virgin-australia,Virgin Australia,0.8,,,,,,
0.0,0.1,"""seat cushioning became intolerable""",2010-11-20,Australia,On long haul flight from MEL-LAX the seat cushioning became intolerable. We did everything from placing pillows / blankets under our bottoms & thighs to regular position changes & walks around the cabin. What's the use of having the widest seats in economy across the pacific if they afford very little comfort in seat cushioning?,Premium Economy,B777-300ER,2x4x2,,,0.8,0.6,0.8,0.8,,no,virgin-australia,Virgin Australia,0.8,,,,,,
1.0,0.8,TUI Airways Seat Review by Noah Wesselby,2022-02-03,United Kingdom,"The seat on the TUI Boeing 787-9 is very good after using 4 times long and short haul, I flew 9:30 to Jamaica in 2019 and the seat did get a bit cramped but that’s expected really after that time. The TV is acceptable but is not the biggest but does the job with an acceptable amount of content. The recline was pretty average. Overall the TUI Economy 787 seat was just above average quality and works great",Economy Class,Boeing 787-9,3x3x3,October 2021,Family Leisure,1.0,0.8,0.8,0.8,0.8,True,loong-air,Loong Air,0.8,0.8,,,,,
1.0,0.8,TUI Airways Seat Review by Noah Wesselby,2022-02-03,United Kingdom,"The seat on the TUI Boeing 787-9 is very good after using 4 times long and short haul, I flew 9:30 to Jamaica in 2019 and the seat did get a bit cramped but that’s expected really after that time. The TV is acceptable but is not the biggest but does the job with an acceptable amount of content. The recline was pretty average. Overall the TUI Economy 787 seat was just above average quality and works great",Economy Class,Boeing 787-9,3x3x3,October 2021,Family Leisure,1.0,0.8,0.8,0.8,0.8,True,middle-east-airlines,Middle East Airlines,0.8,0.8,,,,,
0.0,1.0,"""has great legroom""",2019-03-28,Fiji,"The ATR 72-600 aircraft is comfortable, has great legroom. For someone who is tall I have never had any issues. Considering the fact that it is a turboprop/ ATR the recline is really good.",Economy Class,ATR 72-600,2x2,March 2019,Solo Leisure,1.0,1.0,1.0,1.0,1.0,True,fiji-airways,Fiji Airways,,,,,,,
0.0,1.0,"""how comfortable the seat was""",2015-11-21,Fiji,"This was my first time on the new A330, and  I was surprised at how comfortable the seat was. It had good legroom for me to stretch out, and good recline. Even the seat width was good since I am thin it was easy for me to toss and turn without disturbing the person next to me. All IFE systems are on the back seat. I am looking forward to flying on this plane again in future. The best part about this eat was that for recline I did not have to push the seat really hard unlike other airlines.",Economy Class,A330-200,2x4x2,October 2015,Business,1.0,1.0,1.0,1.0,1.0,True,fiji-airways,Fiji Airways,1.0,1.0,,,,,
0.0,0.6,"""very comfortable and able to sleep""",2015-06-17,Australia,"SYD-NAD-LAX return business class. All flights on time, seats not fully flat but very comfortable and able to sleep. Food and service was good but not to Asian airline standards, but for the price considered the experience a good one. IFE limited. The layover in Nadi was too long.",Premium Economy,A330,2x2x2,June 2015,Couple Leisure,0.8,0.8,0.6,0.8,0.8,True,fiji-airways,Fiji Airways,0.8,0.8,,,,,
5.0,0.6,"""There wasn't a lot of space""",2021-08-11,Belgium,"It was an older Airbus A320 aircraft, but there were no issues and the hygiene was good. There wasn't a lot of space for my legs (186cm), but ok. But I need to say I had more space at an A320 aircraft from Vueling than with Brussels Airlines. The crew speaks fluently Dutch, French and English and will try help you if you have a question.",Economy Class,A320,3x3,June 2021,Couple Leisure,0.4,0.8,0.6,0.6,0.8,True,brussels-airlines,Brussels Airlines,,,,,,,
2.0,0.9,"""A pleasant experience""",2019-03-22,United Kingdom,I have flown with them number of times in business class both long haul and short haul. This review is for the A340 long haul business class seat and is extremely positive. The seat is a true lie-flat which is comfortable and the design of the business cabin is quite intelligent as you have the choice of truly individual seats or having a neighbour. A lot of space to put your stuff. A pleasant experience.,Business Class,A340,1x2x1,March 2019,Business,,,,,1.0,True,brussels-airlines,Brussels Airlines,,1.0,1.0,1.0,1.0,1.0,0.8
0.0,0.1,"""most uncomfortable seats""",2019-01-08,United Kingdom,By a mix up with reserved seating we took seats in the Premium Economy section. It is just as well we had not wasted the €100 normally paid for these seats as they were without doubt the hardest and most uncomfortable seats we have ever sat in. No possibility of sleep on a nine hour flight overnight. The poor choice of AVOD when it worked did not help our comfort and enjoyment. Squab length was too short and cushion thickness minimal. We are not 'big' people but felt less comfort in these seats than we had outbound in Economy 21 row. Not something I would be purchasing in the unlikely event I fly Brussels Airlines again.,Premium Economy,A330,2x4x2,December 2018,Family Leisure,0.8,0.6,0.4,0.2,0.6,no,brussels-airlines,Brussels Airlines,0.2,,,,,,
0.0,0.8,"""did not notice additional leg space""",2017-05-18,United Kingdom,"Economy Class excellent leg space.  Economy Privilege: Same as Economy, unfortunately, I did not notice any additional leg space, a better dining experience than Economy, same entertainment as Economy, a hot towel handout (timing of handing out the towels is odd though), a glass of champagne with meal. I personally wouldn’t pay an additional EUR 100 just to get a better dining experience, a hot towel and a glass of champagne.",Premium Economy,A330-200,2x4x2,May 2017,Solo Leisure,1.0,1.0,1.0,1.0,0.6,True,brussels-airlines,Brussels Airlines,0.8,,,,,,
1.0,0.7,"""fee was reasonable""",2016-11-29,Belgium,"We grabbed this promotional flight to Moscow so it was a good-price deal. Hence, I opted to buy some legroom by getting a emergency exit seats on this Brussels Airlines A319, which is always convenient for my tall hubby. Nothing special, just as expected. More leg room to stretch for a few hours of flight. Additional fee was reasonable.",Economy Class,A319,3x3,July 2016,Couple Leisure,0.6,0.8,0.6,0.6,0.6,True,brussels-airlines,Brussels Airlines,,,,,,,
1.0,0.8,"""exit seat, so I had plenty of leg room""",2015-09-22,Belgium,"Brussels Airlines has very thin seats on the A320, but they are more comfortable than they look. I had seat 12A which is right next to the emergency exit, so I had plenty of leg room.",Economy Class,A320,3x3,September 2015,Couple Leisure,1.0,0.8,0.8,0.8,0.8,True,brussels-airlines,Brussels Airlines,,,,,,,
0.0,0.1,"""some of the seats seemed outdated""",2015-09-08,United Kingdom,"London to Milan via Brussels in economy with Brussels Airlines, possibly the worst company I have ever flown with. Our flight in London boarded on time, but because of issues with luggage, it left 45 mins late, meaning that I lost my onward connection to Milan. The cabin crew first asked passengers to leave their bulky hand luggage at the door, before changing their mind and asking to collect them and store them under the seat as the hold was full. I found particularly annoying that the cabin crew did not help passengers to store luggage. A lady in front of me helped three other passengers to sort out their luggage. If they had helped, we would have left London on time. The airplane seems OK, although some of the seats seemed outdated, no food/water was served on the plane. The lady sitting next to me had booked food but the crew ""forgot"" to serve her.",Economy Class,A320,3x3,July 2015,Business,0.6,0.4,0.6,0.4,0.4,no,brussels-airlines,Brussels Airlines,,,,,,,
